row,col,x_die,y_die,raw_q
-22,39,39,-22,QY-022X0039
-22,40,40,-22,QY-022X0040
-22,41,41,-22,QY-022X0041
-21,41,41,-21,QY-021X0041
-21,40,40,-21,QY-021X0040
-21,39,39,-21,QY-021X0039
-21,38,38,-21,QY-021X0038
-21,37,37,-21,QY-021X0037
-21,36,36,-21,QY-021X0036
-21,35,35,-21,QY-021X0035
-21,34,34,-21,QY-021X0034
-21,33,33,-21,QY-021X0033
-21,32,32,-21,QY-021X0032
-21,31,31,-21,QY-021X0031
-21,30,30,-21,QY-021X0030
-21,29,29,-21,QY-021X0029
-21,28,28,-21,QY-021X0028
-21,27,27,-21,QY-021X0027
-21,26,26,-21,QY-021X0026
-21,25,25,-21,QY-021X0025
-21,24,24,-21,QY-021X0024
-21,23,23,-21,QY-021X0023
-21,22,22,-21,QY-021X0022
-21,21,21,-21,QY-021X0021
-21,20,20,-21,QY-021X0020
-21,19,19,-21,QY-021X0019
-21,18,18,-21,QY-021X0018
-21,17,17,-21,QY-021X0017
-21,16,16,-21,QY-021X0016
-21,15,15,-21,QY-021X0015
-21,14,14,-21,QY-021X0014
-21,13,13,-21,QY-021X0013
-21,12,12,-21,QY-021X0012
-21,11,11,-21,QY-021X0011
-21,10,10,-21,QY-021X0010
-21,9,9,-21,QY-021X0009
-21,8,8,-21,QY-021X0008
-21,7,7,-21,QY-021X0007
-21,6,6,-21,QY-021X0006
-21,5,5,-21,QY-021X0005
-21,4,4,-21,QY-021X0004
-21,3,3,-21,QY-021X0003
-21,2,2,-21,QY-021X0002
-21,1,1,-21,QY-021X0001
-21,0,0,-21,QY-021X0000
-21,-1,-1,-21,QY-021X-001
-21,-2,-2,-21,QY-021X-002
-21,-3,-3,-21,QY-021X-003
-21,-4,-4,-21,QY-021X-004
-21,-5,-5,-21,QY-021X-005
-21,-6,-6,-21,QY-021X-006
-21,-7,-7,-21,QY-021X-007
-21,-8,-8,-21,QY-021X-008
-21,-9,-9,-21,QY-021X-009
-21,-10,-10,-21,QY-021X-010
-21,-11,-11,-21,QY-021X-011
-21,-12,-12,-21,QY-021X-012
-21,-13,-13,-21,QY-021X-013
-21,-14,-14,-21,QY-021X-014
-21,-15,-15,-21,QY-021X-015
-21,-16,-16,-21,QY-021X-016
-21,-17,-17,-21,QY-021X-017
-21,-18,-18,-21,QY-021X-018
-21,-19,-19,-21,QY-021X-019
-21,-20,-20,-21,QY-021X-020
-21,-21,-21,-21,QY-021X-021
-21,-22,-22,-21,QY-021X-022
-21,-23,-23,-21,QY-021X-023
-21,-24,-24,-21,QY-021X-024
-21,-25,-25,-21,QY-021X-025
-21,-26,-26,-21,QY-021X-026
-21,-27,-27,-21,QY-021X-027
-21,-28,-28,-21,QY-021X-028
-21,-29,-29,-21,QY-021X-029
-21,-30,-30,-21,QY-021X-030
-21,-31,-31,-21,QY-021X-031
-21,-32,-32,-21,QY-021X-032
-21,-33,-33,-21,QY-021X-033
-21,-34,-34,-21,QY-021X-034
-21,-35,-35,-21,QY-021X-035
-21,-36,-36,-21,QY-021X-036
-21,-37,-37,-21,QY-021X-037
-21,-38,-38,-21,QY-021X-038
-21,-39,-39,-21,QY-021X-039
-21,-40,-40,-21,QY-021X-040
-21,-41,-41,-21,QY-021X-041
-21,-42,-42,-21,QY-021X-042
-21,-43,-43,-21,QY-021X-043
-20,-48,-48,-20,QY-020X-048
-20,-47,-47,-20,QY-020X-047
-20,-46,-46,-20,QY-020X-046
-20,-45,-45,-20,QY-020X-045
-20,-44,-44,-20,QY-020X-044
-20,-43,-43,-20,QY-020X-043
-20,-42,-42,-20,QY-020X-042
-20,-41,-41,-20,QY-020X-041
-20,-40,-40,-20,QY-020X-040
-20,-39,-39,-20,QY-020X-039
-20,-38,-38,-20,QY-020X-038
-20,-37,-37,-20,QY-020X-037
-20,-36,-36,-20,QY-020X-036
-20,-35,-35,-20,QY-020X-035
-20,-34,-34,-20,QY-020X-034
-20,-33,-33,-20,QY-020X-033
-20,-32,-32,-20,QY-020X-032
-20,-31,-31,-20,QY-020X-031
-20,-30,-30,-20,QY-020X-030
-20,-29,-29,-20,QY-020X-029
-20,-28,-28,-20,QY-020X-028
-20,-27,-27,-20,QY-020X-027
-20,-26,-26,-20,QY-020X-026
-20,-25,-25,-20,QY-020X-025
-20,-24,-24,-20,QY-020X-024
-20,-23,-23,-20,QY-020X-023
-20,-22,-22,-20,QY-020X-022
-20,-21,-21,-20,QY-020X-021
-20,-20,-20,-20,QY-020X-020
-20,-19,-19,-20,QY-020X-019
-20,-18,-18,-20,QY-020X-018
-20,-17,-17,-20,QY-020X-017
-20,-16,-16,-20,QY-020X-016
-20,-15,-15,-20,QY-020X-015
-20,-14,-14,-20,QY-020X-014
-20,-13,-13,-20,QY-020X-013
-20,-12,-12,-20,QY-020X-012
-20,-11,-11,-20,QY-020X-011
-20,-10,-10,-20,QY-020X-010
-20,-9,-9,-20,QY-020X-009
-20,-8,-8,-20,QY-020X-008
-20,-7,-7,-20,QY-020X-007
-20,-6,-6,-20,QY-020X-006
-20,-5,-5,-20,QY-020X-005
-20,-4,-4,-20,QY-020X-004
-20,-3,-3,-20,QY-020X-003
-20,-2,-2,-20,QY-020X-002
-20,-1,-1,-20,QY-020X-001
-20,0,0,-20,QY-020X0000
-20,1,1,-20,QY-020X0001
-20,2,2,-20,QY-020X0002
-20,3,3,-20,QY-020X0003
-20,4,4,-20,QY-020X0004
-20,5,5,-20,QY-020X0005
-20,6,6,-20,QY-020X0006
-20,7,7,-20,QY-020X0007
-20,8,8,-20,QY-020X0008
-20,9,9,-20,QY-020X0009
-20,10,10,-20,QY-020X0010
-20,11,11,-20,QY-020X0011
-20,12,12,-20,QY-020X0012
-20,13,13,-20,QY-020X0013
-20,14,14,-20,QY-020X0014
-20,15,15,-20,QY-020X0015
-20,16,16,-20,QY-020X0016
-20,17,17,-20,QY-020X0017
-20,18,18,-20,QY-020X0018
-20,19,19,-20,QY-020X0019
-20,20,20,-20,QY-020X0020
-20,21,21,-20,QY-020X0021
-20,22,22,-20,QY-020X0022
-20,23,23,-20,QY-020X0023
-20,24,24,-20,QY-020X0024
-20,25,25,-20,QY-020X0025
-20,26,26,-20,QY-020X0026
-20,27,27,-20,QY-020X0027
-20,28,28,-20,QY-020X0028
-20,29,29,-20,QY-020X0029
-20,30,30,-20,QY-020X0030
-20,31,31,-20,QY-020X0031
-20,32,32,-20,QY-020X0032
-20,33,33,-20,QY-020X0033
-20,34,34,-20,QY-020X0034
-20,35,35,-20,QY-020X0035
-20,36,36,-20,QY-020X0036
-20,37,37,-20,QY-020X0037
-20,38,38,-20,QY-020X0038
-20,39,39,-20,QY-020X0039
-20,40,40,-20,QY-020X0040
-20,41,41,-20,QY-020X0041
-20,42,42,-20,QY-020X0042
-20,43,43,-20,QY-020X0043
-20,44,44,-20,QY-020X0044
-20,45,45,-20,QY-020X0045
-20,46,46,-20,QY-020X0046
-19,46,46,-19,QY-019X0046
-19,45,45,-19,QY-019X0045
-19,44,44,-19,QY-019X0044
-19,43,43,-19,QY-019X0043
-19,42,42,-19,QY-019X0042
-19,41,41,-19,QY-019X0041
-19,40,40,-19,QY-019X0040
-19,39,39,-19,QY-019X0039
-19,38,38,-19,QY-019X0038
-19,37,37,-19,QY-019X0037
-19,36,36,-19,QY-019X0036
-19,35,35,-19,QY-019X0035
-19,34,34,-19,QY-019X0034
-19,33,33,-19,QY-019X0033
-19,32,32,-19,QY-019X0032
-19,31,31,-19,QY-019X0031
-19,30,30,-19,QY-019X0030
-19,29,29,-19,QY-019X0029
-19,28,28,-19,QY-019X0028
-19,27,27,-19,QY-019X0027
-19,26,26,-19,QY-019X0026
-19,25,25,-19,QY-019X0025
-19,24,24,-19,QY-019X0024
-19,23,23,-19,QY-019X0023
-19,22,22,-19,QY-019X0022
-19,21,21,-19,QY-019X0021
-19,20,20,-19,QY-019X0020
-19,19,19,-19,QY-019X0019
-19,18,18,-19,QY-019X0018
-19,17,17,-19,QY-019X0017
-19,16,16,-19,QY-019X0016
-19,15,15,-19,QY-019X0015
-19,14,14,-19,QY-019X0014
-19,13,13,-19,QY-019X0013
-19,12,12,-19,QY-019X0012
-19,11,11,-19,QY-019X0011
-19,10,10,-19,QY-019X0010
-19,9,9,-19,QY-019X0009
-19,8,8,-19,QY-019X0008
-19,7,7,-19,QY-019X0007
-19,6,6,-19,QY-019X0006
-19,5,5,-19,QY-019X0005
-19,4,4,-19,QY-019X0004
-19,3,3,-19,QY-019X0003
-19,2,2,-19,QY-019X0002
-19,1,1,-19,QY-019X0001
-19,0,0,-19,QY-019X0000
-19,-1,-1,-19,QY-019X-001
-19,-2,-2,-19,QY-019X-002
-19,-3,-3,-19,QY-019X-003
-19,-4,-4,-19,QY-019X-004
-19,-5,-5,-19,QY-019X-005
-19,-6,-6,-19,QY-019X-006
-19,-7,-7,-19,QY-019X-007
-19,-8,-8,-19,QY-019X-008
-19,-9,-9,-19,QY-019X-009
-19,-10,-10,-19,QY-019X-010
-19,-11,-11,-19,QY-019X-011
-19,-12,-12,-19,QY-019X-012
-19,-13,-13,-19,QY-019X-013
-19,-14,-14,-19,QY-019X-014
-19,-15,-15,-19,QY-019X-015
-19,-16,-16,-19,QY-019X-016
-19,-17,-17,-19,QY-019X-017
-19,-18,-18,-19,QY-019X-018
-19,-19,-19,-19,QY-019X-019
-19,-20,-20,-19,QY-019X-020
-19,-21,-21,-19,QY-019X-021
-19,-22,-22,-19,QY-019X-022
-19,-23,-23,-19,QY-019X-023
-19,-24,-24,-19,QY-019X-024
-19,-25,-25,-19,QY-019X-025
-19,-26,-26,-19,QY-019X-026
-19,-27,-27,-19,QY-019X-027
-19,-28,-28,-19,QY-019X-028
-19,-29,-29,-19,QY-019X-029
-19,-30,-30,-19,QY-019X-030
-19,-31,-31,-19,QY-019X-031
-19,-32,-32,-19,QY-019X-032
-19,-33,-33,-19,QY-019X-033
-19,-34,-34,-19,QY-019X-034
-19,-35,-35,-19,QY-019X-035
-19,-36,-36,-19,QY-019X-036
-19,-37,-37,-19,QY-019X-037
-19,-38,-38,-19,QY-019X-038
-19,-39,-39,-19,QY-019X-039
-19,-40,-40,-19,QY-019X-040
-19,-41,-41,-19,QY-019X-041
-19,-42,-42,-19,QY-019X-042
-19,-43,-43,-19,QY-019X-043
-19,-44,-44,-19,QY-019X-044
-19,-45,-45,-19,QY-019X-045
-19,-46,-46,-19,QY-019X-046
-19,-47,-47,-19,QY-019X-047
-19,-48,-48,-19,QY-019X-048
-18,-48,-48,-18,QY-018X-048
-18,-47,-47,-18,QY-018X-047
-18,-46,-46,-18,QY-018X-046
-18,-45,-45,-18,QY-018X-045
-18,-44,-44,-18,QY-018X-044
-18,-43,-43,-18,QY-018X-043
-18,-42,-42,-18,QY-018X-042
-18,-41,-41,-18,QY-018X-041
-18,-40,-40,-18,QY-018X-040
-18,-39,-39,-18,QY-018X-039
-18,-38,-38,-18,QY-018X-038
-18,-37,-37,-18,QY-018X-037
-18,-36,-36,-18,QY-018X-036
-18,-35,-35,-18,QY-018X-035
-18,-34,-34,-18,QY-018X-034
-18,-33,-33,-18,QY-018X-033
-18,-32,-32,-18,QY-018X-032
-18,-31,-31,-18,QY-018X-031
-18,-30,-30,-18,QY-018X-030
-18,-29,-29,-18,QY-018X-029
-18,-28,-28,-18,QY-018X-028
-18,-27,-27,-18,QY-018X-027
-18,-26,-26,-18,QY-018X-026
-18,-25,-25,-18,QY-018X-025
-18,-24,-24,-18,QY-018X-024
-18,-23,-23,-18,QY-018X-023
-18,-22,-22,-18,QY-018X-022
-18,-21,-21,-18,QY-018X-021
-18,-20,-20,-18,QY-018X-020
-18,-19,-19,-18,QY-018X-019
-18,-18,-18,-18,QY-018X-018
-18,-17,-17,-18,QY-018X-017
-18,-16,-16,-18,QY-018X-016
-18,-15,-15,-18,QY-018X-015
-18,-14,-14,-18,QY-018X-014
-18,-13,-13,-18,QY-018X-013
-18,-12,-12,-18,QY-018X-012
-18,-11,-11,-18,QY-018X-011
-18,-10,-10,-18,QY-018X-010
-18,-9,-9,-18,QY-018X-009
-18,-8,-8,-18,QY-018X-008
-18,-7,-7,-18,QY-018X-007
-18,-6,-6,-18,QY-018X-006
-18,-5,-5,-18,QY-018X-005
-18,-4,-4,-18,QY-018X-004
-18,-3,-3,-18,QY-018X-003
-18,-2,-2,-18,QY-018X-002
-18,-1,-1,-18,QY-018X-001
-18,0,0,-18,QY-018X0000
-18,1,1,-18,QY-018X0001
-18,2,2,-18,QY-018X0002
-18,3,3,-18,QY-018X0003
-18,4,4,-18,QY-018X0004
-18,5,5,-18,QY-018X0005
-18,6,6,-18,QY-018X0006
-18,7,7,-18,QY-018X0007
-18,8,8,-18,QY-018X0008
-18,9,9,-18,QY-018X0009
-18,10,10,-18,QY-018X0010
-18,11,11,-18,QY-018X0011
-18,12,12,-18,QY-018X0012
-18,13,13,-18,QY-018X0013
-18,14,14,-18,QY-018X0014
-18,15,15,-18,QY-018X0015
-18,16,16,-18,QY-018X0016
-18,17,17,-18,QY-018X0017
-18,18,18,-18,QY-018X0018
-18,19,19,-18,QY-018X0019
-18,20,20,-18,QY-018X0020
-18,21,21,-18,QY-018X0021
-18,22,22,-18,QY-018X0022
-18,23,23,-18,QY-018X0023
-18,24,24,-18,QY-018X0024
-18,25,25,-18,QY-018X0025
-18,26,26,-18,QY-018X0026
-18,27,27,-18,QY-018X0027
-18,28,28,-18,QY-018X0028
-18,29,29,-18,QY-018X0029
-18,30,30,-18,QY-018X0030
-18,31,31,-18,QY-018X0031
-18,32,32,-18,QY-018X0032
-18,33,33,-18,QY-018X0033
-18,34,34,-18,QY-018X0034
-18,35,35,-18,QY-018X0035
-18,36,36,-18,QY-018X0036
-18,37,37,-18,QY-018X0037
-18,38,38,-18,QY-018X0038
-18,39,39,-18,QY-018X0039
-18,40,40,-18,QY-018X0040
-18,41,41,-18,QY-018X0041
-18,42,42,-18,QY-018X0042
-18,43,43,-18,QY-018X0043
-18,44,44,-18,QY-018X0044
-18,45,45,-18,QY-018X0045
-18,46,46,-18,QY-018X0046
-17,46,46,-17,QY-017X0046
-17,45,45,-17,QY-017X0045
-17,44,44,-17,QY-017X0044
-17,43,43,-17,QY-017X0043
-17,42,42,-17,QY-017X0042
-17,41,41,-17,QY-017X0041
-17,40,40,-17,QY-017X0040
-17,39,39,-17,QY-017X0039
-17,38,38,-17,QY-017X0038
-17,37,37,-17,QY-017X0037
-17,36,36,-17,QY-017X0036
-17,35,35,-17,QY-017X0035
-17,34,34,-17,QY-017X0034
-17,33,33,-17,QY-017X0033
-17,32,32,-17,QY-017X0032
-17,31,31,-17,QY-017X0031
-17,30,30,-17,QY-017X0030
-17,29,29,-17,QY-017X0029
-17,28,28,-17,QY-017X0028
-17,27,27,-17,QY-017X0027
-17,26,26,-17,QY-017X0026
-17,25,25,-17,QY-017X0025
-17,24,24,-17,QY-017X0024
-17,23,23,-17,QY-017X0023
-17,22,22,-17,QY-017X0022
-17,21,21,-17,QY-017X0021
-17,20,20,-17,QY-017X0020
-17,19,19,-17,QY-017X0019
-17,18,18,-17,QY-017X0018
-17,17,17,-17,QY-017X0017
-17,16,16,-17,QY-017X0016
-17,15,15,-17,QY-017X0015
-17,14,14,-17,QY-017X0014
-17,13,13,-17,QY-017X0013
-17,12,12,-17,QY-017X0012
-17,11,11,-17,QY-017X0011
-17,10,10,-17,QY-017X0010
-17,9,9,-17,QY-017X0009
-17,8,8,-17,QY-017X0008
-17,7,7,-17,QY-017X0007
-17,6,6,-17,QY-017X0006
-17,5,5,-17,QY-017X0005
-17,4,4,-17,QY-017X0004
-17,3,3,-17,QY-017X0003
-17,2,2,-17,QY-017X0002
-17,1,1,-17,QY-017X0001
-17,0,0,-17,QY-017X0000
-17,-1,-1,-17,QY-017X-001
-17,-2,-2,-17,QY-017X-002
-17,-3,-3,-17,QY-017X-003
-17,-4,-4,-17,QY-017X-004
-17,-5,-5,-17,QY-017X-005
-17,-6,-6,-17,QY-017X-006
-17,-7,-7,-17,QY-017X-007
-17,-8,-8,-17,QY-017X-008
-17,-9,-9,-17,QY-017X-009
-17,-10,-10,-17,QY-017X-010
-17,-11,-11,-17,QY-017X-011
-17,-12,-12,-17,QY-017X-012
-17,-13,-13,-17,QY-017X-013
-17,-14,-14,-17,QY-017X-014
-17,-15,-15,-17,QY-017X-015
-17,-16,-16,-17,QY-017X-016
-17,-17,-17,-17,QY-017X-017
-17,-18,-18,-17,QY-017X-018
-17,-19,-19,-17,QY-017X-019
-17,-20,-20,-17,QY-017X-020
-17,-21,-21,-17,QY-017X-021
-17,-22,-22,-17,QY-017X-022
-17,-23,-23,-17,QY-017X-023
-17,-24,-24,-17,QY-017X-024
-17,-25,-25,-17,QY-017X-025
-17,-26,-26,-17,QY-017X-026
-17,-27,-27,-17,QY-017X-027
-17,-28,-28,-17,QY-017X-028
-17,-29,-29,-17,QY-017X-029
-17,-30,-30,-17,QY-017X-030
-17,-31,-31,-17,QY-017X-031
-17,-32,-32,-17,QY-017X-032
-17,-33,-33,-17,QY-017X-033
-17,-34,-34,-17,QY-017X-034
-17,-35,-35,-17,QY-017X-035
-17,-36,-36,-17,QY-017X-036
-17,-37,-37,-17,QY-017X-037
-17,-38,-38,-17,QY-017X-038
-17,-39,-39,-17,QY-017X-039
-17,-40,-40,-17,QY-017X-040
-17,-41,-41,-17,QY-017X-041
-17,-42,-42,-17,QY-017X-042
-17,-43,-43,-17,QY-017X-043
-17,-44,-44,-17,QY-017X-044
-17,-45,-45,-17,QY-017X-045
-17,-46,-46,-17,QY-017X-046
-17,-47,-47,-17,QY-017X-047
-17,-48,-48,-17,QY-017X-048
-16,-48,-48,-16,QY-016X-048
-16,-47,-47,-16,QY-016X-047
-16,-46,-46,-16,QY-016X-046
-16,-45,-45,-16,QY-016X-045
-16,-44,-44,-16,QY-016X-044
-16,-43,-43,-16,QY-016X-043
-16,-42,-42,-16,QY-016X-042
-16,-41,-41,-16,QY-016X-041
-16,-40,-40,-16,QY-016X-040
-16,-39,-39,-16,QY-016X-039
-16,-38,-38,-16,QY-016X-038
-16,-37,-37,-16,QY-016X-037
-16,-36,-36,-16,QY-016X-036
-16,-35,-35,-16,QY-016X-035
-16,-34,-34,-16,QY-016X-034
-16,-33,-33,-16,QY-016X-033
-16,-32,-32,-16,QY-016X-032
-16,-31,-31,-16,QY-016X-031
-16,-30,-30,-16,QY-016X-030
-16,-29,-29,-16,QY-016X-029
-16,-28,-28,-16,QY-016X-028
-16,-27,-27,-16,QY-016X-027
-16,-26,-26,-16,QY-016X-026
-16,-25,-25,-16,QY-016X-025
-16,-24,-24,-16,QY-016X-024
-16,-23,-23,-16,QY-016X-023
-16,-22,-22,-16,QY-016X-022
-16,-21,-21,-16,QY-016X-021
-16,-20,-20,-16,QY-016X-020
-16,-19,-19,-16,QY-016X-019
-16,-18,-18,-16,QY-016X-018
-16,-17,-17,-16,QY-016X-017
-16,-16,-16,-16,QY-016X-016
-16,-15,-15,-16,QY-016X-015
-16,-14,-14,-16,QY-016X-014
-16,-13,-13,-16,QY-016X-013
-16,-12,-12,-16,QY-016X-012
-16,-11,-11,-16,QY-016X-011
-16,-10,-10,-16,QY-016X-010
-16,-9,-9,-16,QY-016X-009
-16,-8,-8,-16,QY-016X-008
-16,-7,-7,-16,QY-016X-007
-16,-6,-6,-16,QY-016X-006
-16,-5,-5,-16,QY-016X-005
-16,-4,-4,-16,QY-016X-004
-16,-3,-3,-16,QY-016X-003
-16,-2,-2,-16,QY-016X-002
-16,-1,-1,-16,QY-016X-001
-16,0,0,-16,QY-016X0000
-16,1,1,-16,QY-016X0001
-16,2,2,-16,QY-016X0002
-16,3,3,-16,QY-016X0003
-16,4,4,-16,QY-016X0004
-16,5,5,-16,QY-016X0005
-16,6,6,-16,QY-016X0006
-16,7,7,-16,QY-016X0007
-16,8,8,-16,QY-016X0008
-16,9,9,-16,QY-016X0009
-16,10,10,-16,QY-016X0010
-16,11,11,-16,QY-016X0011
-16,12,12,-16,QY-016X0012
-16,13,13,-16,QY-016X0013
-16,14,14,-16,QY-016X0014
-16,15,15,-16,QY-016X0015
-16,16,16,-16,QY-016X0016
-16,17,17,-16,QY-016X0017
-16,18,18,-16,QY-016X0018
-16,19,19,-16,QY-016X0019
-16,20,20,-16,QY-016X0020
-16,21,21,-16,QY-016X0021
-16,22,22,-16,QY-016X0022
-16,23,23,-16,QY-016X0023
-16,24,24,-16,QY-016X0024
-16,25,25,-16,QY-016X0025
-16,26,26,-16,QY-016X0026
-16,27,27,-16,QY-016X0027
-16,28,28,-16,QY-016X0028
-16,29,29,-16,QY-016X0029
-16,30,30,-16,QY-016X0030
-16,31,31,-16,QY-016X0031
-16,32,32,-16,QY-016X0032
-16,33,33,-16,QY-016X0033
-16,34,34,-16,QY-016X0034
-16,35,35,-16,QY-016X0035
-16,36,36,-16,QY-016X0036
-16,37,37,-16,QY-016X0037
-16,38,38,-16,QY-016X0038
-16,39,39,-16,QY-016X0039
-16,40,40,-16,QY-016X0040
-16,41,41,-16,QY-016X0041
-16,42,42,-16,QY-016X0042
-16,43,43,-16,QY-016X0043
-16,44,44,-16,QY-016X0044
-16,45,45,-16,QY-016X0045
-16,46,46,-16,QY-016X0046
-15,46,46,-15,QY-015X0046
-15,45,45,-15,QY-015X0045
-15,44,44,-15,QY-015X0044
-15,43,43,-15,QY-015X0043
-15,42,42,-15,QY-015X0042
-15,41,41,-15,QY-015X0041
-15,40,40,-15,QY-015X0040
-15,39,39,-15,QY-015X0039
-15,38,38,-15,QY-015X0038
-15,37,37,-15,QY-015X0037
-15,36,36,-15,QY-015X0036
-15,35,35,-15,QY-015X0035
-15,34,34,-15,QY-015X0034
-15,33,33,-15,QY-015X0033
-15,32,32,-15,QY-015X0032
-15,31,31,-15,QY-015X0031
-15,30,30,-15,QY-015X0030
-15,29,29,-15,QY-015X0029
-15,28,28,-15,QY-015X0028
-15,27,27,-15,QY-015X0027
-15,26,26,-15,QY-015X0026
-15,25,25,-15,QY-015X0025
-15,24,24,-15,QY-015X0024
-15,23,23,-15,QY-015X0023
-15,22,22,-15,QY-015X0022
-15,21,21,-15,QY-015X0021
-15,20,20,-15,QY-015X0020
-15,19,19,-15,QY-015X0019
-15,18,18,-15,QY-015X0018
-15,17,17,-15,QY-015X0017
-15,16,16,-15,QY-015X0016
-15,15,15,-15,QY-015X0015
-15,14,14,-15,QY-015X0014
-15,13,13,-15,QY-015X0013
-15,12,12,-15,QY-015X0012
-15,11,11,-15,QY-015X0011
-15,10,10,-15,QY-015X0010
-15,9,9,-15,QY-015X0009
-15,8,8,-15,QY-015X0008
-15,7,7,-15,QY-015X0007
-15,6,6,-15,QY-015X0006
-15,5,5,-15,QY-015X0005
-15,4,4,-15,QY-015X0004
-15,3,3,-15,QY-015X0003
-15,2,2,-15,QY-015X0002
-15,1,1,-15,QY-015X0001
-15,0,0,-15,QY-015X0000
-15,-1,-1,-15,QY-015X-001
-15,-2,-2,-15,QY-015X-002
-15,-3,-3,-15,QY-015X-003
-15,-4,-4,-15,QY-015X-004
-15,-5,-5,-15,QY-015X-005
-15,-6,-6,-15,QY-015X-006
-15,-7,-7,-15,QY-015X-007
-15,-8,-8,-15,QY-015X-008
-15,-9,-9,-15,QY-015X-009
-15,-10,-10,-15,QY-015X-010
-15,-11,-11,-15,QY-015X-011
-15,-12,-12,-15,QY-015X-012
-15,-13,-13,-15,QY-015X-013
-15,-14,-14,-15,QY-015X-014
-15,-15,-15,-15,QY-015X-015
-15,-16,-16,-15,QY-015X-016
-15,-17,-17,-15,QY-015X-017
-15,-18,-18,-15,QY-015X-018
-15,-19,-19,-15,QY-015X-019
-15,-20,-20,-15,QY-015X-020
-15,-21,-21,-15,QY-015X-021
-15,-22,-22,-15,QY-015X-022
-15,-23,-23,-15,QY-015X-023
-15,-24,-24,-15,QY-015X-024
-15,-25,-25,-15,QY-015X-025
-15,-26,-26,-15,QY-015X-026
-15,-27,-27,-15,QY-015X-027
-15,-28,-28,-15,QY-015X-028
-15,-29,-29,-15,QY-015X-029
-15,-30,-30,-15,QY-015X-030
-15,-31,-31,-15,QY-015X-031
-15,-32,-32,-15,QY-015X-032
-15,-33,-33,-15,QY-015X-033
-15,-34,-34,-15,QY-015X-034
-15,-35,-35,-15,QY-015X-035
-15,-36,-36,-15,QY-015X-036
-15,-37,-37,-15,QY-015X-037
-15,-38,-38,-15,QY-015X-038
-15,-39,-39,-15,QY-015X-039
-15,-40,-40,-15,QY-015X-040
-15,-41,-41,-15,QY-015X-041
-15,-42,-42,-15,QY-015X-042
-15,-43,-43,-15,QY-015X-043
-15,-44,-44,-15,QY-015X-044
-15,-45,-45,-15,QY-015X-045
-15,-46,-46,-15,QY-015X-046
-15,-47,-47,-15,QY-015X-047
-15,-48,-48,-15,QY-015X-048
-14,-48,-48,-14,QY-014X-048
-14,-47,-47,-14,QY-014X-047
-14,-46,-46,-14,QY-014X-046
-14,-45,-45,-14,QY-014X-045
-14,-44,-44,-14,QY-014X-044
-14,-43,-43,-14,QY-014X-043
-14,-42,-42,-14,QY-014X-042
-14,-41,-41,-14,QY-014X-041
-14,-40,-40,-14,QY-014X-040
-14,-39,-39,-14,QY-014X-039
-14,-38,-38,-14,QY-014X-038
-14,-37,-37,-14,QY-014X-037
-14,-36,-36,-14,QY-014X-036
-14,-35,-35,-14,QY-014X-035
-14,-34,-34,-14,QY-014X-034
-14,-33,-33,-14,QY-014X-033
-14,-32,-32,-14,QY-014X-032
-14,-31,-31,-14,QY-014X-031
-14,-30,-30,-14,QY-014X-030
-14,-29,-29,-14,QY-014X-029
-14,-28,-28,-14,QY-014X-028
-14,-27,-27,-14,QY-014X-027
-14,-26,-26,-14,QY-014X-026
-14,-25,-25,-14,QY-014X-025
-14,-24,-24,-14,QY-014X-024
-14,-23,-23,-14,QY-014X-023
-14,-22,-22,-14,QY-014X-022
-14,-21,-21,-14,QY-014X-021
-14,-20,-20,-14,QY-014X-020
-14,-19,-19,-14,QY-014X-019
-14,-18,-18,-14,QY-014X-018
-14,-17,-17,-14,QY-014X-017
-14,-16,-16,-14,QY-014X-016
-14,-15,-15,-14,QY-014X-015
-14,-14,-14,-14,QY-014X-014
-14,-13,-13,-14,QY-014X-013
-14,-12,-12,-14,QY-014X-012
-14,-11,-11,-14,QY-014X-011
-14,-10,-10,-14,QY-014X-010
-14,-9,-9,-14,QY-014X-009
-14,-8,-8,-14,QY-014X-008
-14,-7,-7,-14,QY-014X-007
-14,-6,-6,-14,QY-014X-006
-14,-5,-5,-14,QY-014X-005
-14,-4,-4,-14,QY-014X-004
-14,-3,-3,-14,QY-014X-003
-14,-2,-2,-14,QY-014X-002
-14,-1,-1,-14,QY-014X-001
-14,0,0,-14,QY-014X0000
-14,1,1,-14,QY-014X0001
-14,2,2,-14,QY-014X0002
-14,3,3,-14,QY-014X0003
-14,4,4,-14,QY-014X0004
-14,5,5,-14,QY-014X0005
-14,6,6,-14,QY-014X0006
-14,7,7,-14,QY-014X0007
-14,8,8,-14,QY-014X0008
-14,9,9,-14,QY-014X0009
-14,10,10,-14,QY-014X0010
-14,11,11,-14,QY-014X0011
-14,12,12,-14,QY-014X0012
-14,13,13,-14,QY-014X0013
-14,14,14,-14,QY-014X0014
-14,15,15,-14,QY-014X0015
-14,16,16,-14,QY-014X0016
-14,17,17,-14,QY-014X0017
-14,18,18,-14,QY-014X0018
-14,19,19,-14,QY-014X0019
-14,20,20,-14,QY-014X0020
-14,21,21,-14,QY-014X0021
-14,22,22,-14,QY-014X0022
-14,23,23,-14,QY-014X0023
-14,24,24,-14,QY-014X0024
-14,25,25,-14,QY-014X0025
-14,26,26,-14,QY-014X0026
-14,27,27,-14,QY-014X0027
